,race,recidivate-within-two-years,sex:Male,sex:Female,age:18-20,age:21-22,age:23-25,age:26-45,age:>45,juvenile-felonies:=0,juvenile-felonies:>0,juvenile-misdemeanors:=0,juvenile-misdemeanors:>0,juvenile-crimes:=0,juvenile-crimes:>0,priors:=0,priors:=1,priors:2-3,priors:>3,current-charge-degree:Felony,current-charge-degree:Misdemeanor
3343,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
3344,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
3345,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1
3346,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
3347,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
3348,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
3349,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
3350,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1
3351,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1
3352,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
3353,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
3354,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0
3355,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0
3356,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
3357,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
3358,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
3359,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
3360,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1
3361,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
3362,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
3363,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
3364,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
3365,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
3366,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
3367,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1
3368,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1
3369,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
3370,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
3371,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
3372,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0
3373,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0
3374,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
3375,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
3376,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
3377,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0
3378,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
3379,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
3380,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
3381,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
3382,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
3383,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0
3384,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
3385,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
3386,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0
3387,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
3388,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
3389,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
3390,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
3391,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
3392,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
3393,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
3394,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
3395,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
3396,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
3397,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
3398,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
3399,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
3400,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
3401,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
3402,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
3403,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
3404,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0
3405,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
3406,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
3407,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
3408,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
3409,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
3410,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0
3411,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0
3412,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
3413,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
3414,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
3415,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
3416,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
3417,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1
3418,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
3419,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
3420,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
3421,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
3422,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
3423,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
3424,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
3425,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
3426,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
3427,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
3428,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1
3429,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
3430,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
3431,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
3432,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
3433,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
3434,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
3435,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0
3436,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
3437,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
3438,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
3439,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
3440,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0
3441,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1
3442,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
3443,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
3444,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
3445,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
3446,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1
3447,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
3448,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
3449,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0
3450,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
3451,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
3452,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
3453,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
3454,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
3455,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
3456,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1
3457,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
3458,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
3459,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0
3460,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
3461,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
3462,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
3463,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1
3464,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
3465,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
3466,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
3467,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
3468,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0
3469,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
3470,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0
3471,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
3472,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
3473,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
3474,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
3475,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
3476,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
3477,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
3478,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
3479,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
3480,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
3481,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
3482,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
3483,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
3484,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
3485,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
3486,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
3487,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
3488,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
3489,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
3490,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
3491,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
3492,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
3493,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
3494,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
3495,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
3496,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
3497,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
3498,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
3499,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
3500,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
3501,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
3502,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0
3503,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
3504,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
3505,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
3506,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
3507,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0
3508,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
3509,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
3510,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
3511,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
3512,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
3513,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
3514,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
3515,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
3516,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
3517,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
3518,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
3519,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
3520,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1
3521,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
3522,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
3523,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
3524,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1
3525,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
3526,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
3527,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
3528,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0
3529,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
3530,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1
3531,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
3532,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
3533,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
3534,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0
3535,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
3536,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
3537,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
3538,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
3539,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
3540,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0
3541,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
3542,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0
3543,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1
3544,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
3545,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
3546,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
3547,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
3548,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
3549,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
3550,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
3551,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
3552,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
3553,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
3554,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
3555,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1
3556,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
3557,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
3558,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
3559,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
3560,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0
3561,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
3562,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
3563,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
3564,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
3565,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
3566,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
3567,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
3568,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
3569,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
3570,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
3571,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
3572,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
3573,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1
3574,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
3575,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
3576,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
3577,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
3578,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
3579,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
3580,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
3581,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0
3582,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
3583,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
3584,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1
3585,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
3586,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
3587,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
3588,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
3589,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
3590,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
3591,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
3592,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
3593,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
3594,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
3595,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
3596,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
3597,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
3598,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
3599,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0
3600,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
3601,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
3602,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
3603,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
3604,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
3605,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
3606,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0
3607,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
3608,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
3609,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
3610,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
3611,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0
3612,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
3613,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
3614,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
3615,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
3616,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
3617,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1
3618,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
3619,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
3620,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
3621,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
3622,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
3623,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1
3624,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
3625,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
3626,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
3627,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
3628,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
3629,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1
3630,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
3631,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0
3632,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
3633,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
3634,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
3635,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
3636,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
3637,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
3638,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
3639,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
3640,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
3641,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
3642,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1
3643,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
3644,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
3645,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
3646,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0
3647,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
3648,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0
